epoch,accuracy,dice_coef,dice_coef_edema,dice_coef_enhancing,dice_coef_necrotic,loss,lr,mean_io_u,precision,sensitivity,specificity,val_accuracy,val_dice_coef,val_dice_coef_edema,val_dice_coef_enhancing,val_dice_coef_necrotic,val_loss,val_mean_io_u,val_precision,val_sensitivity,val_specificity
73,0.993834376335144,0.5634819865226746,0.757254421710968,0.7286877632141113,0.2641036808490753,0.016732370480895042,1e-06,0.785622239112854,0.9944591522216797,0.9925701022148132,0.9981296062469482,0.9922080039978027,0.5469249486923218,0.6927088499069214,0.7155932188034058,0.2439253032207489,0.024768158793449402,0.7872804403305054,0.9928810596466064,0.9910340905189514,0.997604489326477
74,0.9938380718231201,0.563784658908844,0.7562646269798279,0.7287644147872925,0.2639658749103546,0.016724348068237305,1e-06,0.7871319651603699,0.9944669604301453,0.9925781488418579,0.9981318116188049,0.9922118186950684,0.5471235513687134,0.6937302350997925,0.7161586880683899,0.24426384270191193,0.02471521496772766,0.7868322730064392,0.9928827881813049,0.9910344481468201,0.9976056814193726
75,0.9938451051712036,0.5640254616737366,0.7572295665740967,0.7287633419036865,0.2639279067516327,0.016700148582458496,1e-06,0.7867915630340576,0.9944612979888916,0.9925905466079712,0.9981305599212646,0.9922138452529907,0.5472788214683533,0.6945460438728333,0.7161052823066711,0.24440671503543854,0.024667296558618546,0.7865452766418457,0.9928815364837646,0.9910362362861633,0.9976053237915039
76,0.9938512444496155,0.5637590885162354,0.7570034265518188,0.7305441498756409,0.2650657296180725,0.0167055856436491,1e-06,0.7860937118530273,0.9944875836372375,0.9925763607025146,0.9981392025947571,0.9922130703926086,0.5474540591239929,0.6944137811660767,0.715652346611023,0.24438288807868958,0.024715382605791092,0.7869918346405029,0.992874801158905,0.9910411238670349,0.9976031184196472
77,0.993844211101532,0.5644633769989014,0.7579287886619568,0.7281109690666199,0.26415786147117615,0.01670125685632229,1e-06,0.7871187925338745,0.9944542050361633,0.9925966858863831,0.9981285333633423,0.9922168254852295,0.5475088953971863,0.6949262022972107,0.7163040041923523,0.24483348429203033,0.024659642949700356,0.7867230772972107,0.9928837418556213,0.9910398125648499,0.9976061582565308
78,0.9938516616821289,0.5642186999320984,0.7575340270996094,0.7298261523246765,0.26487258076667786,0.016679266467690468,1e-06,0.7868406772613525,0.9944759607315063,0.9925904870033264,0.9981348514556885,0.9922180771827698,0.5476046800613403,0.6948365569114685,0.7162387371063232,0.24489976465702057,0.024660492315888405,0.7870073318481445,0.9928836822509766,0.991043210029602,0.9976060390472412
79,0.9938552975654602,0.56406569480896,0.756899893283844,0.7308441996574402,0.2656860053539276,0.016683636233210564,1e-06,0.7869546413421631,0.9944918155670166,0.992583692073822,0.9981411695480347,0.9922211766242981,0.5477790236473083,0.6956262588500977,0.7166523337364197,0.24525941908359528,0.024619275704026222,0.7868092656135559,0.9928876161575317,0.991044282913208,0.9976075291633606
80,0.9938547611236572,0.5645371079444885,0.7584424614906311,0.7287676930427551,0.26506757736206055,0.016667846590280533,1e-06,0.7866983413696289,0.9944700002670288,0.9926015734672546,0.9981330633163452,0.9922239780426025,0.5477297902107239,0.6946475505828857,0.7169952988624573,0.245320126414299,0.02464602328836918,0.7873383164405823,0.9928951263427734,0.9910470247268677,0.9976094365119934
81,0.993859589099884,0.5645724534988403,0.7576586008071899,0.7301304340362549,0.2651209533214569,0.01666240580379963,1e-06,0.7874728441238403,0.994483470916748,0.9925994873046875,0.9981379508972168,0.9922292232513428,0.5478174686431885,0.6954111456871033,0.7178977131843567,0.24587297439575195,0.024586442857980728,0.7868375778198242,0.9929047226905823,0.9910448789596558,0.9976130127906799
82,0.9938625693321228,0.5645638108253479,0.7570504546165466,0.7294933199882507,0.2657549977302551,0.01664894074201584,1e-06,0.7879747748374939,0.9944946765899658,0.9926007986068726,0.9981412291526794,0.9922266602516174,0.5480841994285583,0.6966944336891174,0.7170918583869934,0.245968297123909,0.024580329656600952,0.7864519953727722,0.9928902983665466,0.991048276424408,0.997608482837677
83,0.9938671588897705,0.5648057460784912,0.7598184943199158,0.7298129796981812,0.2662851810455322,0.01663692109286785,1e-06,0.7861452102661133,0.9944815635681152,0.9926068186759949,0.9981376528739929,0.9922219514846802,0.548048198223114,0.6944717764854431,0.7157411575317383,0.24531379342079163,0.02472408302128315,0.7881431579589844,0.992881178855896,0.9910586476325989,0.9976049661636353
84,0.9938610196113586,0.5651571750640869,0.7583341002464294,0.7287476062774658,0.26541265845298767,0.01664089225232601,1e-06,0.788062334060669,0.9944717288017273,0.9926166534423828,0.9981345534324646,0.9922301173210144,0.5481136441230774,0.6952638626098633,0.7172936797142029,0.24605681002140045,0.02462971955537796,0.7875160574913025,0.9928973913192749,0.9910542368888855,0.9976107478141785
85,0.9938669204711914,0.5648621916770935,0.7585819959640503,0.7302417755126953,0.2663593590259552,0.016626441851258278,1e-06,0.7871949672698975,0.9944962859153748,0.9926058053970337,0.9981416463851929,0.9922266602516174,0.5482166409492493,0.6946457028388977,0.7161558866500854,0.24583664536476135,0.02471599355340004,0.7882497310638428,0.9928874373435974,0.9910609722137451,0.9976071715354919
86,0.9938767552375793,0.5648626685142517,0.7586240172386169,0.7314630746841431,0.26720282435417175,0.016612309962511063,1e-06,0.7869102954864502,0.9945117235183716,0.992605984210968,0.9981470704078674,0.9922235608100891,0.5482578277587891,0.693364679813385,0.7155079245567322,0.24541234970092773,0.02480190061032772,0.7894028425216675,0.9928804636001587,0.99106764793396,0.9976046681404114
87,0.9938707947731018,0.5658556818962097,0.7584432363510132,0.7291992902755737,0.26583319902420044,0.016598422080278397,1e-06,0.7892072200775146,0.9944789409637451,0.9926331043243408,0.9981368780136108,0.992236316204071,0.5482493042945862,0.6948626637458801,0.7179911732673645,0.24671736359596252,0.02464747428894043,0.7878233194351196,0.9929109811782837,0.9910581707954407,0.9976149797439575
88,0.993874192237854,0.5653281211853027,0.7591134905815125,0.7313711047172546,0.2670782804489136,0.016606006771326065,1e-06,0.7874204516410828,0.994499921798706,0.9926109313964844,0.9981436729431152,0.9922373294830322,0.5485709309577942,0.6967089772224426,0.7178632020950317,0.2469063699245453,0.02455778419971466,0.7872458696365356,0.9929036498069763,0.9910604357719421,0.9976125955581665
89,0.9938802719116211,0.5654609799385071,0.7594189643859863,0.7308730483055115,0.26692235469818115,0.016586637124419212,1e-06,0.7875895500183105,0.9944993853569031,0.992622971534729,0.9981435537338257,0.9922354221343994,0.5485596060752869,0.6953140497207642,0.7172550559043884,0.2465895712375641,0.02464468963444233,0.7882614731788635,0.9928998351097107,0.9910666346549988,0.997611403465271
90,0.9938828945159912,0.5655940771102905,0.7588332891464233,0.731665849685669,0.26751554012298584,0.016575254499912262,1e-06,0.7883321046829224,0.9945150017738342,0.9926215410232544,0.9981485605239868,0.9922387599945068,0.5487937927246094,0.6963254809379578,0.717848002910614,0.24694719910621643,0.024585410952568054,0.7880166172981262,0.9929039478302002,0.9910671710968018,0.9976126551628113
91,0.9938831329345703,0.565793514251709,0.7595341205596924,0.7313806414604187,0.2673356533050537,0.01658085733652115,1e-06,0.7881654500961304,0.9945040345191956,0.9926266670227051,0.9981449842453003,0.9922369718551636,0.5490122437477112,0.6966228485107422,0.7170387506484985,0.24677148461341858,0.024620041251182556,0.7883479595184326,0.9928922653198242,0.9910740256309509,0.9976089000701904
92,0.9938799738883972,0.5659552812576294,0.7599651217460632,0.7301450371742249,0.266912579536438,0.016566291451454163,1e-06,0.7882238030433655,0.9944896697998047,0.9926355481147766,0.9981405138969421,0.9922394156455994,0.548973023891449,0.696093738079071,0.717151939868927,0.24698254466056824,0.024634111672639847,0.7885614037513733,0.9928969144821167,0.9910745024681091,0.9976106286048889
93,0.9938914775848389,0.5657100677490234,0.7593008279800415,0.7325682640075684,0.26855751872062683,0.016552815213799477,1e-06,0.7877757549285889,0.9945266842842102,0.9926207661628723,0.998151957988739,0.9922391772270203,0.5490430593490601,0.6958179473876953,0.7167046070098877,0.24700194597244263,0.024666426703333855,0.78899085521698,0.9928942322731018,0.9910785555839539,0.9976099133491516
94,0.9938861131668091,0.5664736032485962,0.7593746781349182,0.7289950847625732,0.2670048475265503,0.016543319448828697,1e-06,0.7898261547088623,0.9944932460784912,0.9926517605781555,0.9981408715248108,0.9922494888305664,0.5492236614227295,0.6980645656585693,0.7189426422119141,0.24816332757472992,0.024486443027853966,0.7876016497612,0.9929173588752747,0.9910722374916077,0.9976175427436829
95,0.9938909411430359,0.5661594271659851,0.7603851556777954,0.7314662337303162,0.2680681049823761,0.016552619636058807,1e-06,0.7881904244422913,0.994508683681488,0.992637038230896,0.998147189617157,0.9922470450401306,0.5492309331893921,0.6965351104736328,0.718230128288269,0.24783845245838165,0.024585647508502007,0.7886415719985962,0.9929120540618896,0.99107825756073,0.9976155757904053
96,0.9938972592353821,0.5663970708847046,0.7607647776603699,0.7306230664253235,0.26804354786872864,0.016530390828847885,1e-06,0.7882952690124512,0.9945077300071716,0.9926479458808899,0.9981465339660645,0.9922505617141724,0.5492565631866455,0.6963291764259338,0.7186192274093628,0.24817591905593872,0.024568285793066025,0.7889333963394165,0.9929214119911194,0.9910786747932434,0.997618556022644
97,0.993898332118988,0.5662913918495178,0.7602417469024658,0.7326905131340027,0.269176721572876,0.016516201198101044,1e-06,0.7884643077850342,0.9945288896560669,0.9926373958587646,0.9981529712677002,0.9922491312026978,0.5493890643119812,0.6963790655136108,0.7179177403450012,0.24797363579273224,0.024602646008133888,0.7892154455184937,0.9929100871086121,0.9910840392112732,0.9976152181625366
98,0.9938977360725403,0.5663279891014099,0.7597888112068176,0.7324144244194031,0.26888522505760193,0.016522176563739777,1e-06,0.7888979911804199,0.9945299625396729,0.9926374554634094,0.9981533885002136,0.9922438859939575,0.5496413707733154,0.696916401386261,0.7165412306785583,0.2475556880235672,0.024646084755659103,0.7894710302352905,0.9928904175758362,0.9910917282104492,0.9976087212562561
99,0.9938991069793701,0.5668525099754333,0.7606092095375061,0.7307035326957703,0.2683738172054291,0.016512202098965645,1e-06,0.7893259525299072,0.9945090413093567,0.9926580190658569,0.9981473684310913,0.9922485947608948,0.5497031807899475,0.6973454356193542,0.7174909114837646,0.2481004297733307,0.02457793429493904,0.7891649007797241,0.9929022192955017,0.9910906553268433,0.9976125955581665
